,time,A:SPY,range,relative,time_interval
417,2022/3/11 22:39,332.3,332.5991991991992,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.58996996996996,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.58074074074074,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.5715115115115,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.5622822822823,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.5530530530531,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.5438238238238,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.5345945945946,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.52536536536536,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.51613613613614,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.5069069069069,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.4976776776777,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.4884484484484,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.4792192192192,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.46998998999,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.46076076076076,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.45153153153154,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.4423023023023,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.43307307307305,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.4238438438438,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.4146146146146,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.4053853853854,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.39615615615617,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.38692692692695,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.37769769769767,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.36846846846845,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.35923923923923,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.35001001001,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.3407807807808,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.33155155155157,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.3223223223223,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.3130930930931,1647009540.0,0.0
417,2022/3/11 22:39,332.3,332.30386386386385,1647009540.0,0.0
418,2022/3/11 22:40,332.24,332.29463463463463,1647009600.0,1.0
418,2022/3/11 22:40,332.24,332.2854054054054,1647009600.0,0.0
418,2022/3/11 22:40,332.24,332.2761761761762,1647009600.0,0.0
418,2022/3/11 22:40,332.24,332.2669469469469,1647009600.0,0.0
418,2022/3/11 22:40,332.24,332.2577177177177,1647009600.0,0.0
418,2022/3/11 22:40,332.24,332.2484884884885,1647009600.0,0.0
419,2022/3/11 22:41,332.19,332.23925925925926,1647009660.0,1.0
419,2022/3/11 22:41,332.19,332.23003003003004,1647009660.0,0.0
419,2022/3/11 22:41,332.19,332.2208008008008,1647009660.0,0.0
419,2022/3/11 22:41,332.19,332.2115715715716,1647009660.0,0.0
419,2022/3/11 22:41,332.19,332.2023423423423,1647009660.0,0.0
419,2022/3/11 22:41,332.19,332.1931131131131,1647009660.0,0.0
431,2022/3/11 22:53,332.17,332.1838838838839,1647010380.0,12.0
431,2022/3/11 22:53,332.17,332.17465465465466,1647010380.0,0.0
432,2022/3/11 22:54,331.67,332.16542542542544,1647010440.0,1.0
432,2022/3/11 22:54,331.67,332.1561961961962,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.14696696696694,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.1377377377377,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.1285085085085,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.1192792792793,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.11005005005006,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.10082082082084,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.09159159159157,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.08236236236235,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.0731331331331,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.0639039039039,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.0546746746747,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.04544544544547,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.0362162162162,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.02698698698697,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.01775775775775,1647010440.0,0.0
432,2022/3/11 22:54,331.67,332.00852852852853,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.9992992992993,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.9900700700701,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.9808408408408,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.9716116116116,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.9623823823824,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.95315315315315,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.94392392392393,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.9346946946947,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.92546546546544,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.9162362362362,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.907007007007,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.8977777777778,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.88854854854856,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.87931931931934,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.8700900900901,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.86086086086084,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.8516316316316,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.8424024024024,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.8331731731732,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.82394394394396,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.81471471471474,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.80548548548546,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.79625625625624,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.787027027027,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.7777977977978,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.7685685685686,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.75933933933936,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.7501101101101,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.74088088088087,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.73165165165165,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.7224224224224,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.7131931931932,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.703963963964,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.6947347347347,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.6855055055055,1647010440.0,0.0
432,2022/3/11 22:54,331.67,331.67627627627627,1647010440.0,0.0
433,2022/3/11 22:55,331.33,331.66704704704705,1647010500.0,1.0
433,2022/3/11 22:55,331.33,331.65781781781783,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.6485885885886,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.63935935935933,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.6301301301301,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.6209009009009,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.6116716716717,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.60244244244245,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.59321321321323,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.58398398398396,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.57475475475474,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.5655255255255,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.5562962962963,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.5470670670671,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.53783783783786,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.52860860860864,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.51937937937936,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.51015015015014,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.5009209209209,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.4916916916917,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.4824624624625,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.47323323323326,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.464004004004,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.45477477477476,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.44554554554554,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.4363163163163,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.4270870870871,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.4178578578579,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.4086286286286,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.3993993993994,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.39017017017017,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.38094094094095,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.3717117117117,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.3624824824825,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.35325325325323,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.344024024024,1647010500.0,0.0
433,2022/3/11 22:55,331.33,331.3347947947948,1647010500.0,0.0
434,2022/3/11 22:56,331.24,331.32556556556557,1647010560.0,1.0
434,2022/3/11 22:56,331.24,331.31633633633635,1647010560.0,0.0
434,2022/3/11 22:56,331.24,331.30710710710713,1647010560.0,0.0
434,2022/3/11 22:56,331.24,331.29787787787785,1647010560.0,0.0
434,2022/3/11 22:56,331.24,331.28864864864863,1647010560.0,0.0
434,2022/3/11 22:56,331.24,331.2794194194194,1647010560.0,0.0
434,2022/3/11 22:56,331.24,331.2701901901902,1647010560.0,0.0
434,2022/3/11 22:56,331.24,331.260960960961,1647010560.0,0.0
434,2022/3/11 22:56,331.24,331.25173173173175,1647010560.0,0.0
434,2022/3/11 22:56,331.24,331.2425025025025,1647010560.0,0.0
438,2022/3/11 23:00,330.22,331.23327327327326,1647010800.0,4.0
438,2022/3/11 23:00,330.22,331.22404404404404,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.2148148148148,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.2055855855856,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.1963563563564,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.18712712712716,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.1778978978979,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.16866866866866,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.15943943943944,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.1502102102102,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.140980980981,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.1317517517518,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.1225225225225,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.1132932932933,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.10406406406406,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.09483483483484,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.0856056056056,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.0763763763764,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.0671471471471,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.0579179179179,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.0486886886887,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.03945945945947,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.03023023023025,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.021001001001,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.01177177177175,1647010800.0,0.0
438,2022/3/11 23:00,330.22,331.0025425425425,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.9933133133133,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.9840840840841,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.97485485485487,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.96562562562565,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.95639639639637,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.94716716716715,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.93793793793793,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.9287087087087,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.9194794794795,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.9102502502503,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.901021021021,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.8917917917918,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.88256256256255,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.87333333333333,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.8641041041041,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.8548748748749,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.8456456456457,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.8364164164164,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.8271871871872,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.81795795795796,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.80872872872874,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.7994994994995,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.7902702702703,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.781041041041,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.7718118118118,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.7625825825826,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.75335335335336,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.74412412412414,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.7348948948949,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.72566566566564,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.7164364364364,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.7072072072072,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.697977977978,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.68874874874876,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.67951951951954,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.67029029029027,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.66106106106105,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.6518318318318,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.6426026026026,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.6333733733734,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.62414414414417,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.6149149149149,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.60568568568567,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.59645645645645,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.58722722722723,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.577997997998,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.5687687687688,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.5595395395395,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.5503103103103,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.5410810810811,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.53185185185185,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.52262262262263,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.5133933933934,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.5041641641642,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.4949349349349,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.4857057057057,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.4764764764765,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.46724724724726,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.45801801801804,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.4487887887888,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.43955955955954,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.4303303303303,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.4211011011011,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.4118718718719,1647010800.0,0.0
438,2022/3/11 23:00,330.22,330.40264264264266,1647010800.0,0.0
